"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 12:00:41 MSK 2019","Thu Aug 15 12:00:41 MSK 2019","203","","","","","","Списки : Справочник.Меркурий_НазначенияГруза.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:00 MSK 2019","Thu Aug 15 12:02:00 MSK 2019","218","","","","","","Существующие : Справочник.СоставыКомплекта.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:03:16 MSK 2019","Thu Aug 15 12:03:16 MSK 2019","469","","","","","","Существующие : Документ.РасходнаяНакладная.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:02:07 MSK 2019","Thu Aug 15 12:02:07 MSK 2019","219","","","","","","Списки : Справочник.ТорговыеОбъекты.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:09:26 MSK 2019","Thu Aug 15 12:09:26 MSK 2019","3","","","","","","Константа.ВыпускатьПродукциюПоПлановойСебестоимости: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:44 MSK 2019","Thu Aug 15 12:01:45 MSK 2019","141","","","","","","Существующие : Справочник.ПравилаОкругленияЦен.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:07:00 MSK 2019","Thu Aug 15 12:07:00 MSK 2019","3","","","","","","Константа.Б_НастройкаОбменаДокументовВРеальномВремени: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"broken","Thu Aug 15 12:11:36 MSK 2019","Thu Aug 15 12:11:36 MSK 2019","10","","","","","","РегистрСведений.АктивированныеАгентыРезервногоКопирования: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:40 MSK 2019","Thu Aug 15 12:07:40 MSK 2019","6","","","","","","Документ.ПакетЭД: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:35 MSK 2019","Thu Aug 15 12:05:35 MSK 2019","3","","","","","","Документ.СнятиеРезервов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
